;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
58,30058,BOX ELDER,0,0,0.0,92,0,92,0,117,0,0,92,0,0,0,0,0,0,0,25,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,421,1159,2.7529691211401426,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,26,22
62,30062,BOX ELDER,268,710,2.6492537313432836,17,2,0,15,61,2,0,0,0,0,0,0,15,0,0,25,19
63,30063,BOX ELDER,32,69,2.15625,254,0,0,254,261,0,0,0,0,0,254,0,0,0,0,6,1
64,30064,BOX ELDER,331,912,2.7552870090634443,158,76,0,82,208,0,76,0,0,0,0,56,26,0,0,28,22
65,30065,BOX ELDER,385,785,2.038961038961039,88,52,0,36,152,52,0,0,0,0,7,1,28,0,0,35,29
66,30066,BOX ELDER,225,385,1.711111111111111,141,87,0,54,181,65,22,0,0,0,0,9,45,0,0,22,18
67,30067,BOX ELDER,158,348,2.2025316455696204,154,104,0,50,190,104,0,0,0,4,0,1,45,0,0,20,16
68,30068,BOX ELDER,279,689,2.4695340501792113,49,0,1,48,90,0,0,0,1,0,0,27,21,0,0,22,19
69,30069,BOX ELDER,47,117,2.4893617021276597,26,0,0,26,30,0,0,0,0,0,0,0,26,0,0,3,1
70,30070,BOX ELDER,169,290,1.7159763313609468,28,0,0,28,50,0,0,0,0,10,0,1,17,0,0,12,10
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,119,285,2.3949579831932772,102,2,4,96,124,2,0,0,4,0,0,6,90,0,0,12,10
73,30073,BOX ELDER,5,15,3.0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,216,595,2.7546296296296298,198,20,0,178,230,6,14,0,0,0,52,109,17,0,0,20,12
76,30076,BOX ELDER,142,390,2.7464788732394365,9,0,0,9,25,0,0,0,0,0,0,7,2,0,0,9,7
77,30077,BOX ELDER,94,260,2.765957446808511,913,0,42,871,957,0,0,42,0,1,198,661,11,0,0,30,14
78,30078,BOX ELDER,627,1272,2.028708133971292,211,118,2,91,314,82,36,0,2,1,0,11,79,0,0,57,46
79,30079,BOX ELDER,67,143,2.1343283582089554,410,183,0,227,431,75,108,0,0,18,73,110,26,0,0,14,7
80,30080,BOX ELDER,231,474,2.051948051948052,319,120,0,199,357,36,84,0,0,28,150,0,21,0,0,22,16
81,30081,BOX ELDER,39,65,1.6666666666666667,195,0,0,195,215,0,0,0,0,0,73,0,122,0,0,13,7
82,30082,BOX ELDER,554,951,1.7166064981949458,459,132,12,315,556,63,69,5,7,59,19,81,156,0,0,56,41
83,30083,BOX ELDER,0,0,0.0,219,205,0,14,222,94,111,0,0,0,0,0,14,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,277,151,4,122,280,108,43,0,4,7,83,15,17,0,0,3,0
85,30085,BOX ELDER,68,180,2.6470588235294117,165,3,20,142,176,3,0,0,20,6,0,85,51,0,0,7,4
86,30086,BOX ELDER,1,4,4.0,79,79,0,0,79,53,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,13,2.6,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,111,290,2.6126126126126126,336,281,10,45,351,3,278,0,10,0,0,0,45,0,0,11,4
90,30090,BOX ELDER,87,230,2.6436781609195403,1032,725,22,285,1057,634,91,22,0,208,66,0,11,0,0,20,5
91,30091,BOX ELDER,334,876,2.622754491017964,185,0,4,181,234,0,0,0,4,151,0,2,28,0,0,27,22
92,30092,BOX ELDER,347,913,2.6311239193083575,85,0,11,74,126,0,0,9,2,14,0,23,37,0,0,22,19
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,35,97,2.7714285714285714,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,409,1136,2.7775061124694376,145,52,3,90,201,0,52,0,3,6,14,32,38,0,0,32,24
96,30096,BOX ELDER,406,1065,2.623152709359606,57,38,0,19,122,20,18,0,0,0,0,11,8,0,0,35,30
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,34,77,2.264705882352941,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,742,1723,2.3221024258760106,134,16,10,108,247,2,14,0,10,6,22,29,51,0,15,53,45
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,369,855,2.317073170731707,13,0,9,4,57,0,0,0,9,0,0,2,2,0,0,25,19
104,30104,BOX ELDER,111,256,2.3063063063063063,152,0,2,150,170,0,0,2,0,0,150,0,0,0,0,11,7
105,30105,BOX ELDER,46,100,2.1739130434782608,11,6,0,5,18,0,6,0,0,0,0,0,5,0,0,3,4
106,30106,BOX ELDER,12,28,2.3333333333333335,13,13,0,0,546,13,0,0,0,0,0,0,0,530,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,306,818,2.673202614379085,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,117,0,57,60,117,0,0,57,0,60,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,42,92,2.1904761904761907,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1
114,30114,BOX ELDER,55,123,2.2363636363636363,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,190,73,57,60,191,73,0,57,0,60,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,49,0,49,0,49,0,0,49,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,34,74,2.176470588235294,29,29,0,0,62,28,1,0,0,0,0,0,0,0,0,32,1
118,30118,BOX ELDER,7,16,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,129,406,3.147286821705426,46,0,0,46,47,0,0,0,0,0,46,0,0,0,0,1,0
120,30120,BOX ELDER,39,83,2.128205128205128,4,2,0,2,31,2,0,0,0,0,0,0,2,0,0,26,1
121,30121,BOX ELDER,79,173,2.189873417721519,4,0,2,2,25,0,0,0,2,0,0,0,2,0,12,5,4
122,30122,BOX ELDER,24,56,2.3333333333333335,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,248,668,2.693548387096774,2,0,0,2,18,0,0,0,0,0,0,0,2,0,0,9,7
125,30125,BOX ELDER,106,231,2.1792452830188678,90,0,0,90,106,0,0,0,0,18,72,0,0,0,0,9,7
126,30126,BOX ELDER,307,698,2.273615635179153,11,0,10,1,51,0,0,8,2,0,0,1,0,0,0,21,19
127,30127,BOX ELDER,164,483,2.9451219512195124,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,12,11
128,30128,BOX ELDER,141,308,2.1843971631205674,12,0,10,2,24,0,0,0,10,0,0,0,2,0,0,7,5
129,30129,BOX ELDER,115,254,2.208695652173913,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,79,180,2.278481012658228,1,0,1,0,16,0,0,1,0,0,0,0,0,0,0,8,7
131,30131,BOX ELDER,192,435,2.265625,3,0,2,1,17,0,0,2,0,0,0,0,1,0,0,7,7
132,30132,BOX ELDER,56,128,2.2857142857142856,6,1,5,0,157,1,0,5,0,0,0,0,0,144,0,3,4
133,30133,BOX ELDER,424,1054,2.4858490566037736,9,0,0,9,45,0,0,0,0,4,0,0,5,0,0,20,16
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,11,23,2.090909090909091,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,390,1000,2.5641025641025643,51,12,10,29,87,12,0,0,10,13,0,0,16,0,0,20,16
137,30137,BOX ELDER,7,15,2.142857142857143,52,0,52,0,53,0,0,0,52,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,387,973,2.5142118863049094,80,0,15,65,124,0,0,15,0,41,0,3,21,0,0,28,16
139,30139,BOX ELDER,198,566,2.8585858585858586,17,0,0,17,75,0,0,0,0,0,17,0,0,0,49,5,4
140,30140,BOX ELDER,5,11,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,97,211,2.1752577319587627,130,50,80,0,207,50,0,17,63,0,0,0,0,0,0,70,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,24,50,2.0833333333333335,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,769,2292,2.9804941482444733,193,67,5,121,274,36,31,1,4,13,61,13,34,0,0,44,37
151,30151,BOX ELDER,56,168,3.0,29,0,29,0,33,0,0,29,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
