;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
42,30042,BOX ELDER,101,190,1.881188118811881,89,0,0,89,105,0,0,0,0,4,0,0,85,0,0,9,7
43,30043,BOX ELDER,237,434,1.8312236286919832,96,0,2,94,137,0,0,0,2,0,48,46,0,0,0,23,18
44,30044,BOX ELDER,124,294,2.370967741935484,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,14,12
45,30045,BOX ELDER,139,341,2.4532374100719423,47,0,0,47,59,0,0,0,0,44,0,3,0,0,0,7,5
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,4,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,13,34,2.6153846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,124,118,0,6,128,89,29,0,0,0,3,0,3,0,0,4,0
50,30050,BOX ELDER,5,13,2.6,308,1,52,255,835,1,0,13,39,39,157,54,5,0,0,527,0
51,30051,BOX ELDER,9,17,1.8888888888888888,94,0,50,44,108,0,0,12,38,30,0,14,0,0,0,14,0
52,30052,BOX ELDER,78,143,1.8333333333333333,2023,0,236,1787,2068,0,0,236,0,0,0,27,1760,0,0,40,5
53,30053,BOX ELDER,342,600,1.7543859649122806,1547,382,69,1096,1617,342,40,7,62,76,412,71,537,0,0,48,22
54,30054,BOX ELDER,187,463,2.4759358288770055,741,59,21,661,788,15,44,20,1,110,267,86,198,0,0,30,17
55,30055,BOX ELDER,192,443,2.3072916666666665,264,0,1,263,302,0,0,1,0,4,242,0,17,0,0,23,15
56,30056,BOX ELDER,59,145,2.457627118644068,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4
57,30057,BOX ELDER,80,195,2.4375,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7
58,30058,BOX ELDER,0,0,0.0,90,0,90,0,113,0,0,90,0,0,0,0,0,0,0,23,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,396,1112,2.808080808080808,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,24,20
62,30062,BOX ELDER,253,682,2.6956521739130435,17,2,0,15,58,2,0,0,0,0,0,0,15,0,0,23,18
63,30063,BOX ELDER,30,66,2.2,248,0,0,248,254,0,0,0,0,0,248,0,0,0,0,5,1
64,30064,BOX ELDER,312,875,2.8044871794871793,156,76,0,80,202,0,76,0,0,0,0,55,25,0,0,26,20
65,30065,BOX ELDER,362,753,2.0801104972375692,87,51,0,36,146,51,0,0,0,0,7,1,28,0,0,32,27
66,30066,BOX ELDER,212,370,1.7452830188679245,139,85,0,54,176,63,22,0,0,0,0,9,45,0,0,20,17
67,30067,BOX ELDER,149,334,2.2416107382550337,151,101,0,50,184,101,0,0,0,4,0,1,45,0,0,18,15
68,30068,BOX ELDER,263,661,2.5133079847908744,49,0,1,48,87,0,0,0,1,0,0,27,21,0,0,20,18
69,30069,BOX ELDER,44,112,2.5454545454545454,25,0,0,25,29,0,0,0,0,0,0,0,25,0,0,3,1
70,30070,BOX ELDER,159,278,1.748427672955975,27,0,0,27,47,0,0,0,0,9,0,1,17,0,0,11,9
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,112,274,2.4464285714285716,100,2,4,94,120,2,0,0,4,0,0,6,88,0,0,11,9
73,30073,BOX ELDER,5,14,2.8,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,203,570,2.8078817733990147,195,20,0,175,225,6,14,0,0,0,51,107,17,0,0,18,12
76,30076,BOX ELDER,134,374,2.791044776119403,9,0,0,9,25,0,0,0,0,0,0,7,2,0,0,9,7
77,30077,BOX ELDER,88,249,2.8295454545454546,896,0,41,855,937,0,0,41,0,1,193,651,10,0,0,28,13
78,30078,BOX ELDER,591,1221,2.065989847715736,208,116,2,90,304,80,36,0,2,1,0,11,78,0,0,53,43
79,30079,BOX ELDER,63,137,2.1746031746031744,402,181,0,221,422,73,108,0,0,17,71,108,25,0,0,13,7
80,30080,BOX ELDER,217,454,2.0921658986175116,314,119,0,195,349,35,84,0,0,27,147,0,21,0,0,20,15
81,30081,BOX ELDER,37,63,1.7027027027027026,191,0,0,191,210,0,0,0,0,0,71,0,120,0,0,12,7
82,30082,BOX ELDER,521,912,1.7504798464491362,451,131,11,309,541,62,69,4,7,57,19,80,153,0,0,52,38
83,30083,BOX ELDER,0,0,0.0,217,203,0,14,220,92,111,0,0,0,0,0,14,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,273,149,4,120,276,106,43,0,4,7,81,15,17,0,0,3,0
85,30085,BOX ELDER,64,173,2.703125,162,3,20,139,173,3,0,0,20,6,0,83,50,0,0,7,4
86,30086,BOX ELDER,1,3,3.0,78,78,0,0,78,52,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,13,2.6,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,105,278,2.6476190476190475,336,281,10,45,350,3,278,0,10,0,0,0,45,0,0,10,4
90,30090,BOX ELDER,82,220,2.682926829268293,1004,709,21,274,1027,618,91,21,0,200,64,0,10,0,0,18,5
91,30091,BOX ELDER,314,840,2.6751592356687897,179,0,4,175,224,0,0,0,4,146,0,2,27,0,0,25,20
92,30092,BOX ELDER,327,876,2.6788990825688073,85,0,11,74,123,0,0,9,2,14,0,23,37,0,0,20,18
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,33,93,2.8181818181818183,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,385,1090,2.831168831168831,143,51,3,89,195,0,51,0,3,6,13,32,38,0,0,29,23
96,30096,BOX ELDER,383,1021,2.6657963446475197,56,37,0,19,116,19,18,0,0,0,0,11,8,0,0,32,28
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,32,74,2.3125,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,700,1653,2.361428571428571,131,16,10,105,235,2,14,0,10,6,21,28,50,0,14,48,42
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,347,821,2.365994236311239,13,0,9,4,54,0,0,0,9,0,0,2,2,0,0,23,18
104,30104,BOX ELDER,105,246,2.342857142857143,149,0,2,147,165,0,0,2,0,0,147,0,0,0,0,10,6
105,30105,BOX ELDER,43,96,2.2325581395348837,11,6,0,5,18,0,6,0,0,0,0,0,5,0,0,3,4
106,30106,BOX ELDER,11,27,2.4545454545454546,12,12,0,0,546,12,0,0,0,0,0,0,0,531,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,288,785,2.7256944444444446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,114,0,56,58,114,0,0,56,0,58,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,39,88,2.2564102564102564,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1
114,30114,BOX ELDER,52,118,2.269230769230769,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,185,71,56,58,186,71,0,56,0,58,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,48,0,48,0,48,0,0,48,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,32,71,2.21875,28,28,0,0,58,27,1,0,0,0,0,0,0,0,0,29,1
118,30118,BOX ELDER,6,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,121,389,3.2148760330578514,44,0,0,44,45,0,0,0,0,0,44,0,0,0,0,1,0
120,30120,BOX ELDER,37,80,2.1621621621621623,4,2,0,2,29,2,0,0,0,0,0,0,2,0,0,24,1
121,30121,BOX ELDER,75,166,2.2133333333333334,4,0,2,2,23,0,0,0,2,0,0,0,2,0,11,4,4
122,30122,BOX ELDER,23,53,2.3043478260869565,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,234,641,2.7393162393162394,2,0,0,2,17,0,0,0,0,0,0,0,2,0,0,9,6
125,30125,BOX ELDER,100,221,2.21,87,0,0,87,102,0,0,0,0,17,70,0,0,0,0,9,6
126,30126,BOX ELDER,289,670,2.3183391003460208,11,0,10,1,48,0,0,8,2,0,0,1,0,0,0,19,18
127,30127,BOX ELDER,154,464,3.012987012987013,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,10
128,30128,BOX ELDER,133,296,2.225563909774436,12,0,10,2,23,0,0,0,10,0,0,0,2,0,0,6,5
129,30129,BOX ELDER,109,243,2.229357798165138,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,74,173,2.3378378378378377,1,0,1,0,15,0,0,1,0,0,0,0,0,0,0,8,6
131,30131,BOX ELDER,181,417,2.303867403314917,3,0,2,1,15,0,0,2,0,0,0,0,1,0,0,6,6
132,30132,BOX ELDER,53,123,2.3207547169811322,5,1,4,0,157,1,0,4,0,0,0,0,0,145,0,3,4
133,30133,BOX ELDER,399,1011,2.5338345864661656,8,0,0,8,41,0,0,0,0,3,0,0,5,0,0,18,15
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,10,22,2.2,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,367,960,2.6158038147138964,50,11,10,29,83,11,0,0,10,13,0,0,16,0,0,18,15
137,30137,BOX ELDER,6,14,2.3333333333333335,53,0,53,0,54,0,0,0,53,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,365,933,2.5561643835616437,77,0,14,63,118,0,0,14,0,39,0,3,21,0,0,26,15
139,30139,BOX ELDER,187,543,2.9037433155080214,17,0,0,17,73,0,0,0,0,0,17,0,0,0,48,4,4
140,30140,BOX ELDER,5,10,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,91,203,2.230769230769231,129,48,81,0,199,48,0,17,64,0,0,0,0,0,0,64,6
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,23,48,2.0869565217391304,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,725,2199,3.033103448275862,189,66,5,118,264,35,31,1,4,13,60,12,33,0,0,41,34
151,30151,BOX ELDER,53,161,3.0377358490566038,28,0,28,0,32,0,0,28,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
