;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
53,30053,BOX ELDER,347,607,1.7492795389048992,1555,384,68,1103,1626,344,40,7,61,77,415,71,540,0,0,49,22
54,30054,BOX ELDER,190,467,2.457894736842105,745,59,21,665,793,15,44,20,1,111,269,86,199,0,0,31,17
55,30055,BOX ELDER,195,447,2.292307692307692,266,0,1,265,305,0,0,1,0,4,244,0,17,0,0,23,16
56,30056,BOX ELDER,60,146,2.433333333333333,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4
57,30057,BOX ELDER,81,197,2.432098765432099,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,7
58,30058,BOX ELDER,0,0,0.0,91,0,91,0,114,0,0,91,0,0,0,0,0,0,0,23,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,402,1123,2.7935323383084576,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,24,21
62,30062,BOX ELDER,256,688,2.6875,17,2,0,15,58,2,0,0,0,0,0,0,15,0,0,23,18
63,30063,BOX ELDER,31,67,2.161290322580645,250,0,0,250,256,0,0,0,0,0,250,0,0,0,0,5,1
64,30064,BOX ELDER,316,884,2.7974683544303796,157,76,0,81,204,0,76,0,0,0,0,56,25,0,0,26,21
65,30065,BOX ELDER,368,761,2.067934782608696,87,51,0,36,147,51,0,0,0,0,7,1,28,0,0,33,27
66,30066,BOX ELDER,215,374,1.7395348837209301,139,85,0,54,177,63,22,0,0,0,0,9,45,0,0,21,17
67,30067,BOX ELDER,151,337,2.2317880794701987,151,102,0,49,186,102,0,0,0,3,0,1,45,0,0,19,16
68,30068,BOX ELDER,267,667,2.49812734082397,49,0,1,48,88,0,0,0,1,0,0,27,21,0,0,21,18
69,30069,BOX ELDER,45,114,2.533333333333333,25,0,0,25,29,0,0,0,0,0,0,0,25,0,0,3,1
70,30070,BOX ELDER,161,281,1.7453416149068324,27,0,0,27,47,0,0,0,0,9,0,1,17,0,0,11,9
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,114,276,2.4210526315789473,101,2,4,95,121,2,0,0,4,0,0,6,89,0,0,11,9
73,30073,BOX ELDER,5,14,2.8,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,206,576,2.796116504854369,196,20,0,176,227,6,14,0,0,0,51,108,17,0,0,19,12
76,30076,BOX ELDER,136,378,2.7794117647058822,9,0,0,9,25,0,0,0,0,0,0,7,2,0,0,9,7
77,30077,BOX ELDER,90,252,2.8,902,0,41,861,944,0,0,41,0,1,195,655,10,0,0,29,13
78,30078,BOX ELDER,600,1233,2.055,208,116,2,90,306,80,36,0,2,1,0,11,78,0,0,54,44
79,30079,BOX ELDER,64,138,2.15625,406,182,0,224,426,74,108,0,0,18,72,109,25,0,0,13,7
80,30080,BOX ELDER,220,459,2.0863636363636364,315,119,0,196,352,35,84,0,0,27,148,0,21,0,0,21,16
81,30081,BOX ELDER,37,63,1.7027027027027026,193,0,0,193,212,0,0,0,0,0,72,0,121,0,0,12,7
82,30082,BOX ELDER,529,922,1.7429111531190926,453,131,12,310,545,62,69,5,7,57,19,80,154,0,0,53,39
83,30083,BOX ELDER,0,0,0.0,218,204,0,14,221,93,111,0,0,0,0,0,14,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,274,149,4,121,277,106,43,0,4,7,82,15,17,0,0,3,0
85,30085,BOX ELDER,65,174,2.6769230769230767,165,4,20,141,176,4,0,0,20,6,0,84,51,0,0,7,4
86,30086,BOX ELDER,1,4,4.0,78,78,0,0,78,52,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,13,2.6,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,106,281,2.650943396226415,337,282,10,45,351,4,278,0,10,0,0,0,45,0,0,10,4
90,30090,BOX ELDER,83,222,2.674698795180723,1012,713,21,278,1036,622,91,21,0,203,65,0,10,0,0,19,5
91,30091,BOX ELDER,319,849,2.6614420062695925,182,0,4,178,228,0,0,0,4,148,0,2,28,0,0,25,21
92,30092,BOX ELDER,332,885,2.6656626506024095,85,0,11,74,124,0,0,9,2,14,0,23,37,0,0,21,18
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,33,94,2.8484848484848486,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,391,1101,2.815856777493606,144,52,3,89,197,0,52,0,3,6,13,32,38,0,0,30,23
96,30096,BOX ELDER,388,1032,2.6597938144329896,56,37,0,19,118,19,18,0,0,0,0,11,8,0,0,33,29
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,32,75,2.34375,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,710,1670,2.352112676056338,132,16,10,106,239,2,14,0,10,6,21,28,51,0,15,49,43
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,352,829,2.3551136363636362,13,0,9,4,54,0,0,0,9,0,0,2,2,0,0,23,18
104,30104,BOX ELDER,106,248,2.339622641509434,150,0,2,148,167,0,0,2,0,0,148,0,0,0,0,10,7
105,30105,BOX ELDER,44,97,2.2045454545454546,11,6,0,5,18,0,6,0,0,0,0,0,5,0,0,3,4
106,30106,BOX ELDER,12,27,2.25,13,13,0,0,547,13,0,0,0,0,0,0,0,531,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,292,793,2.7157534246575343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,7,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,115,0,56,59,115,0,0,56,0,59,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,40,89,2.225,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,1
114,30114,BOX ELDER,53,119,2.2452830188679247,2,0,2,0,9,0,0,0,2,0,0,0,0,0,0,3,4
115,30115,BOX ELDER,0,0,0.0,186,71,56,59,187,71,0,56,0,59,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,48,0,48,0,48,0,0,48,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,32,71,2.21875,28,28,0,0,59,27,1,0,0,0,0,0,0,0,0,30,1
118,30118,BOX ELDER,6,15,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,123,393,3.1951219512195124,45,0,0,45,46,0,0,0,0,0,45,0,0,0,0,1,0
120,30120,BOX ELDER,37,81,2.189189189189189,4,2,0,2,29,2,0,0,0,0,0,0,2,0,0,24,1
121,30121,BOX ELDER,76,167,2.1973684210526314,4,0,2,2,23,0,0,0,2,0,0,0,2,0,11,4,4
122,30122,BOX ELDER,23,54,2.347826086956522,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,237,648,2.7341772151898733,2,0,0,2,17,0,0,0,0,0,0,0,2,0,0,9,6
125,30125,BOX ELDER,101,224,2.217821782178218,88,0,0,88,103,0,0,0,0,18,70,0,0,0,0,9,6
126,30126,BOX ELDER,293,677,2.310580204778157,11,0,10,1,49,0,0,8,2,0,0,1,0,0,0,20,18
127,30127,BOX ELDER,156,468,3.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,11,10
128,30128,BOX ELDER,135,299,2.214814814814815,12,0,10,2,24,0,0,0,10,0,0,0,2,0,0,7,5
129,30129,BOX ELDER,110,246,2.2363636363636363,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,76,174,2.289473684210526,1,0,1,0,15,0,0,1,0,0,0,0,0,0,0,8,6
131,30131,BOX ELDER,183,422,2.3060109289617485,3,0,2,1,16,0,0,2,0,0,0,0,1,0,0,7,6
132,30132,BOX ELDER,54,124,2.2962962962962963,6,1,5,0,158,1,0,5,0,0,0,0,0,145,0,3,4
133,30133,BOX ELDER,405,1021,2.5209876543209875,8,0,0,8,43,0,0,0,0,3,0,0,5,0,0,19,16
134,30134,BOX ELDER,4,7,1.75,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,10,22,2.2,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,373,970,2.6005361930294906,50,11,10,29,85,11,0,0,10,13,0,0,16,0,0,19,16
137,30137,BOX ELDER,6,14,2.3333333333333335,53,0,53,0,54,0,0,0,53,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,370,943,2.5486486486486486,79,0,15,64,121,0,0,15,0,40,0,3,21,0,0,26,16
139,30139,BOX ELDER,190,548,2.8842105263157896,17,0,0,17,73,0,0,0,0,0,17,0,0,0,48,4,4
140,30140,BOX ELDER,5,11,2.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,92,205,2.2282608695652173,130,49,81,0,202,49,0,17,64,0,0,0,0,0,0,66,6
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,23,48,2.0869565217391304,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,735,2221,3.0217687074829933,190,66,5,119,267,35,31,1,4,13,60,13,33,0,0,42,35
151,30151,BOX ELDER,54,163,3.0185185185185186,28,0,28,0,32,0,0,28,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,12,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
