;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
24,30024,BOX ELDER,233,601,2.5793991416309012,2,0,0,2,25,0,0,0,0,0,0,1,1,0,0,13,10
25,30025,BOX ELDER,461,1157,2.509761388286334,169,7,2,160,246,7,0,0,2,1,133,21,5,0,0,42,35
26,30026,BOX ELDER,289,572,1.9792387543252594,229,25,33,171,278,24,1,15,18,0,59,89,23,0,0,29,20
27,30027,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30028,BOX ELDER,1,4,4.0,88,0,88,0,94,0,0,88,0,0,0,0,0,0,0,6,0
29,30029,BOX ELDER,374,917,2.4518716577540105,2,0,2,0,39,0,0,0,2,0,0,0,0,0,0,20,17
30,30030,BOX ELDER,441,705,1.598639455782313,122,16,7,99,202,16,0,0,7,53,0,35,11,0,0,44,36
31,30031,BOX ELDER,351,635,1.809116809116809,260,77,89,94,313,6,71,89,0,50,0,0,44,0,0,30,23
32,30032,BOX ELDER,129,220,1.7054263565891472,2,0,2,0,29,0,0,0,2,0,0,0,0,0,0,14,13
33,30033,BOX ELDER,217,327,1.5069124423963134,14,0,13,1,49,0,0,0,13,1,0,0,0,0,0,19,16
34,30034,BOX ELDER,283,560,1.9787985865724382,24,2,16,6,68,2,0,16,0,6,0,0,0,0,0,24,20
35,30035,BOX ELDER,424,785,1.8514150943396226,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,35,30
36,30036,BOX ELDER,138,269,1.9492753623188406,8,0,8,0,29,0,0,2,6,0,0,0,0,0,0,11,10
37,30037,BOX ELDER,0,0,0.0,127,0,114,13,127,0,0,0,114,0,0,0,13,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1410,0,1502,-92,1740,0,0,1502,0,-122,27,3,0,0,0,330,0
39,30039,BOX ELDER,105,260,2.4761904761904763,171,21,0,150,188,21,0,0,0,0,0,3,147,0,0,11,6
40,30040,BOX ELDER,446,713,1.5986547085201794,341,49,19,273,433,47,2,0,19,75,102,31,65,0,0,53,39
41,30041,BOX ELDER,190,344,1.8105263157894738,432,265,0,167,466,265,0,0,0,15,0,28,124,0,0,21,13
42,30042,BOX ELDER,115,207,1.8,91,0,0,91,108,0,0,0,0,4,0,0,87,0,0,10,7
43,30043,BOX ELDER,270,472,1.7481481481481482,99,0,2,97,145,0,0,0,2,0,50,47,0,0,0,26,20
44,30044,BOX ELDER,141,321,2.276595744680851,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,16,13
45,30045,BOX ELDER,158,371,2.348101265822785,49,0,0,49,63,0,0,0,0,46,0,3,0,0,0,8,6
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,4,9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,14,37,2.642857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,128,122,0,6,133,93,29,0,0,0,3,0,3,0,0,5,0
50,30050,BOX ELDER,6,14,2.3333333333333335,319,1,52,266,937,1,0,14,38,42,164,55,5,0,0,618,0
51,30051,BOX ELDER,10,19,1.9,95,0,49,46,111,0,0,13,36,32,0,14,0,0,0,16,0
52,30052,BOX ELDER,89,155,1.7415730337078652,2086,0,246,1840,2139,0,0,246,0,0,0,28,1812,0,0,47,6
53,30053,BOX ELDER,390,654,1.676923076923077,1600,395,66,1139,1682,356,39,7,59,81,432,73,553,0,0,57,25
54,30054,BOX ELDER,213,504,2.3661971830985915,769,59,22,688,823,15,44,21,1,116,280,88,204,0,0,35,19
55,30055,BOX ELDER,218,483,2.2155963302752295,277,0,1,276,320,0,0,1,0,4,254,0,18,0,0,26,17
56,30056,BOX ELDER,68,158,2.323529411764706,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4
57,30057,BOX ELDER,91,212,2.32967032967033,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,7
58,30058,BOX ELDER,0,0,0.0,94,0,94,0,120,0,0,94,0,0,0,0,0,0,0,26,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,451,1212,2.6873614190687363,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,28,23
62,30062,BOX ELDER,287,743,2.5888501742160277,17,2,0,15,63,2,0,0,0,0,0,0,15,0,0,26,20
63,30063,BOX ELDER,35,72,2.057142857142857,260,0,0,260,268,0,0,0,0,0,260,0,0,0,0,6,2
64,30064,BOX ELDER,355,954,2.687323943661972,157,75,0,82,210,0,75,0,0,0,0,56,26,0,0,30,23
65,30065,BOX ELDER,412,821,1.9927184466019416,89,53,0,36,157,53,0,0,0,0,7,1,28,0,0,38,30
66,30066,BOX ELDER,241,403,1.6721991701244814,143,88,0,55,186,66,22,0,0,0,0,9,46,0,0,24,19
67,30067,BOX ELDER,170,364,2.1411764705882352,156,105,0,51,194,105,0,0,0,4,0,1,46,0,0,21,17
68,30068,BOX ELDER,299,720,2.408026755852843,50,0,1,49,94,0,0,0,1,0,0,28,21,0,0,24,20
69,30069,BOX ELDER,50,123,2.46,26,0,0,26,32,0,0,0,0,0,0,0,26,0,0,4,2
70,30070,BOX ELDER,181,303,1.6740331491712708,29,0,0,29,52,0,0,0,0,10,0,1,18,0,0,13,10
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,128,298,2.328125,102,2,3,97,125,2,0,0,3,0,0,6,91,0,0,13,10
73,30073,BOX ELDER,6,15,2.5,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,231,622,2.6926406926406927,202,20,0,182,236,6,14,0,0,0,54,110,18,0,0,21,13
76,30076,BOX ELDER,152,408,2.6842105263157894,9,0,0,9,26,0,0,0,0,0,0,7,2,0,0,10,7
77,30077,BOX ELDER,101,272,2.6930693069306932,926,0,43,883,973,0,0,43,0,1,203,668,11,0,0,33,14
78,30078,BOX ELDER,673,1330,1.9762258543833582,213,118,2,93,324,83,35,0,2,1,0,12,80,0,0,62,49
79,30079,BOX ELDER,72,149,2.0694444444444446,413,183,0,230,435,76,107,0,0,18,75,111,26,0,0,15,7
80,30080,BOX ELDER,247,495,2.0040485829959516,322,119,0,203,363,36,83,0,0,28,154,0,21,0,0,24,17
81,30081,BOX ELDER,42,68,1.619047619047619,198,0,0,198,219,0,0,0,0,0,74,0,124,0,0,14,7
82,30082,BOX ELDER,594,994,1.6734006734006734,464,132,12,320,567,64,68,5,7,60,20,82,158,0,0,60,43
83,30083,BOX ELDER,0,0,0.0,220,206,0,14,224,96,110,0,0,0,0,0,14,0,0,4,0
84,30084,BOX ELDER,0,0,0.0,280,152,3,125,284,110,42,0,3,7,85,15,18,0,0,4,0
85,30085,BOX ELDER,73,188,2.5753424657534247,166,4,19,143,178,4,0,0,19,6,0,85,52,0,0,8,4
86,30086,BOX ELDER,1,4,4.0,80,80,0,0,80,54,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,119,303,2.546218487394958,334,278,10,46,349,4,274,0,10,0,0,0,46,0,0,11,4
90,30090,BOX ELDER,93,240,2.5806451612903225,1047,734,22,291,1074,644,90,22,0,212,68,0,11,0,0,21,6
91,30091,BOX ELDER,358,916,2.558659217877095,187,0,3,184,239,0,0,0,3,154,0,2,28,0,0,29,23
92,30092,BOX ELDER,372,955,2.567204301075269,87,0,11,76,131,0,0,9,2,15,0,23,38,0,0,24,20
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,37,101,2.72972972972973,10,0,9,1,16,0,0,0,9,1,0,0,0,0,0,4,2
95,30095,BOX ELDER,438,1187,2.7100456621004567,145,51,3,91,205,0,51,0,3,6,14,32,39,0,0,34,26
96,30096,BOX ELDER,435,1113,2.5586206896551724,58,38,0,20,128,20,18,0,0,0,0,12,8,0,0,38,32
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,36,81,2.25,2,0,0,2,7,0,0,0,0,0,0,2,0,0,0,3,2
101,30101,BOX ELDER,796,1801,2.262562814070352,134,15,10,109,254,2,13,0,10,6,22,29,52,0,15,57,48
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,395,894,2.2632911392405064,13,0,9,4,59,0,0,0,9,0,0,2,2,0,0,26,20
104,30104,BOX ELDER,119,268,2.2521008403361344,156,0,2,154,174,0,0,2,0,0,154,0,0,0,0,11,7
105,30105,BOX ELDER,49,105,2.142857142857143,11,6,0,5,19,0,6,0,0,0,0,0,5,0,0,4,4
106,30106,BOX ELDER,13,29,2.230769230769231,13,13,0,0,543,13,0,0,0,0,0,0,0,525,0,3,2
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,328,855,2.606707317073171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,17,0,0,17,17,0,0,0,0,0,17,0,0,0,0,0,0
110,30110,BOX ELDER,4,8,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,119,0,58,61,119,0,0,58,0,61,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,45,96,2.1333333333333333,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,2
114,30114,BOX ELDER,59,129,2.1864406779661016,2,0,2,0,10,0,0,0,2,0,0,0,0,0,0,4,4
115,30115,BOX ELDER,0,0,0.0,193,74,58,61,194,74,0,58,0,61,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,50,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,36,77,2.138888888888889,29,29,0,0,65,28,1,0,0,0,0,0,0,0,0,34,2
118,30118,BOX ELDER,7,16,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,138,424,3.072463768115942,47,0,0,47,48,0,0,0,0,0,47,0,0,0,0,1,0
120,30120,BOX ELDER,42,87,2.0714285714285716,4,2,0,2,34,2,0,0,0,0,0,0,2,0,0,28,2
121,30121,BOX ELDER,85,181,2.1294117647058823,4,0,2,2,24,0,0,0,2,0,0,0,2,0,11,5,4
122,30122,BOX ELDER,26,58,2.230769230769231,2,0,2,0,7,0,0,2,0,0,0,0,0,0,0,3,2
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,266,699,2.6278195488721803,2,0,0,2,19,0,0,0,0,0,0,0,2,0,0,10,7
125,30125,BOX ELDER,114,241,2.1140350877192984,91,0,0,91,108,0,0,0,0,18,73,0,0,0,0,10,7
126,30126,BOX ELDER,329,730,2.2188449848024314,11,0,10,1,54,0,0,8,2,0,0,1,0,0,0,23,20
127,30127,BOX ELDER,175,505,2.8857142857142857,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,12
128,30128,BOX ELDER,151,322,2.1324503311258276,12,0,10,2,26,0,0,0,10,0,0,0,2,0,0,8,6
129,30129,BOX ELDER,124,265,2.1370967741935485,2,0,0,2,5,0,0,0,0,2,0,0,0,0,0,1,2
130,30130,BOX ELDER,85,188,2.211764705882353,1,0,1,0,17,0,0,1,0,0,0,0,0,0,0,9,7
131,30131,BOX ELDER,206,455,2.20873786407767,3,0,2,1,18,0,0,2,0,0,0,0,1,0,0,8,7
132,30132,BOX ELDER,60,134,2.2333333333333334,6,1,5,0,157,1,0,5,0,0,0,0,0,143,0,4,4
133,30133,BOX ELDER,454,1102,2.4273127753303965,9,0,0,9,47,0,0,0,0,4,0,0,5,0,0,21,17
134,30134,BOX ELDER,4,8,2.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,12,24,2.0,6,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,418,1046,2.5023923444976077,51,12,10,29,89,12,0,0,10,13,0,0,16,0,0,21,17
137,30137,BOX ELDER,7,15,2.142857142857143,51,0,51,0,52,0,0,0,51,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,415,1017,2.450602409638554,81,0,15,66,128,0,0,15,0,42,0,3,21,0,0,30,17
139,30139,BOX ELDER,213,591,2.7746478873239435,17,0,0,17,75,0,0,0,0,0,17,0,0,0,49,5,4
140,30140,BOX ELDER,6,11,1.8333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,104,221,2.125,129,50,79,0,211,50,0,17,62,0,0,0,0,0,0,75,7
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,26,52,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,825,2396,2.9042424242424243,193,66,4,123,280,36,30,1,3,13,63,13,34,0,0,48,39
151,30151,BOX ELDER,60,176,2.933333333333333,29,0,29,0,34,0,0,29,0,0,0,0,0,0,0,4,1
152,30152,BOX ELDER,6,13,2.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
