;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
1,30001,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30002,BOX ELDER,21,49,2.3333333333333335,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
3,30003,BOX ELDER,34,82,2.411764705882353,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
4,30004,BOX ELDER,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30005,BOX ELDER,88,239,2.715909090909091,2,0,0,2,16,0,0,0,0,0,0,2,0,0,0,9,5
6,30006,BOX ELDER,5,11,2.2,7,0,7,0,8,0,0,0,7,0,0,0,0,0,0,1,0
7,30007,BOX ELDER,55,133,2.418181818181818,35,2,26,7,256,2,0,0,26,0,0,0,7,211,0,5,5
8,30008,BOX ELDER,69,187,2.710144927536232,65,20,0,45,75,20,0,0,0,43,0,0,2,0,0,5,5
9,30009,BOX ELDER,21,50,2.380952380952381,88,0,88,0,91,0,0,0,88,0,0,0,0,0,0,2,1
10,30010,BOX ELDER,31,74,2.3870967741935485,91,0,91,0,95,0,0,0,91,0,0,0,0,0,0,3,1
11,30011,BOX ELDER,11,28,2.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,30012,BOX ELDER,24,62,2.5833333333333335,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1
13,30013,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,30014,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30015,BOX ELDER,1,3,3.0,270,0,260,10,322,0,0,117,143,0,0,0,10,49,0,3,0
16,30016,BOX ELDER,1,3,3.0,105,0,80,25,113,0,0,8,72,0,0,0,25,0,0,8,0
17,30017,BOX ELDER,5,12,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18,30018,BOX ELDER,0,0,0.0,713,0,713,0,722,0,0,501,212,0,0,0,0,0,0,9,0
19,30019,BOX ELDER,336,915,2.7232142857142856,29,18,10,1,63,18,0,0,10,1,0,0,0,0,0,18,16
20,30020,BOX ELDER,228,472,2.0701754385964914,138,14,73,51,171,14,0,71,2,0,0,0,51,0,0,18,15
21,30021,BOX ELDER,0,0,0.0,452,0,452,0,458,0,0,414,38,0,0,0,0,0,0,6,0
22,30022,BOX ELDER,4,8,2.0,10,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0
23,30023,BOX ELDER,5,12,2.4,51,0,51,0,52,0,0,24,27,0,0,0,0,0,0,1,0
24,30024,BOX ELDER,198,540,2.727272727272727,2,0,0,2,21,0,0,0,0,0,0,1,1,0,0,10,9
25,30025,BOX ELDER,393,1038,2.6412213740458017,160,7,2,151,224,7,0,0,2,1,125,20,5,0,0,34,30
26,30026,BOX ELDER,246,514,2.089430894308943,221,23,33,165,262,22,1,14,19,0,56,86,23,0,0,24,17
27,30027,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30028,BOX ELDER,1,3,3.0,83,0,83,0,88,0,0,83,0,0,0,0,0,0,0,5,0
29,30029,BOX ELDER,318,823,2.588050314465409,2,0,2,0,34,0,0,0,2,0,0,0,0,0,0,17,15
30,30030,BOX ELDER,376,633,1.6835106382978724,113,15,7,91,180,15,0,0,7,48,0,33,10,0,0,36,31
31,30031,BOX ELDER,299,570,1.9063545150501673,251,78,85,88,296,6,72,85,0,46,0,0,42,0,0,25,20
32,30032,BOX ELDER,110,197,1.790909090909091,2,0,2,0,24,0,0,0,2,0,0,0,0,0,0,11,11
33,30033,BOX ELDER,185,294,1.5891891891891892,15,0,14,1,45,0,0,0,14,1,0,0,0,0,0,16,14
34,30034,BOX ELDER,241,502,2.08298755186722,23,2,15,6,60,2,0,15,0,6,0,0,0,0,0,20,17
35,30035,BOX ELDER,361,704,1.9501385041551247,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,29,26
36,30036,BOX ELDER,117,241,2.0598290598290596,9,0,9,0,27,0,0,2,7,0,0,0,0,0,0,9,9
