;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
31,30031,BOX ELDER,262,523,1.9961832061068703,237,75,80,82,279,5,70,80,0,43,0,0,39,0,0,25,17
32,30032,BOX ELDER,97,181,1.865979381443299,2,0,2,0,23,0,0,0,2,0,0,0,0,0,0,11,10
33,30033,BOX ELDER,162,269,1.6604938271604939,15,0,14,1,42,0,0,0,14,1,0,0,0,0,0,15,12
34,30034,BOX ELDER,211,461,2.184834123222749,22,2,15,5,56,2,0,15,0,5,0,0,0,0,0,19,15
35,30035,BOX ELDER,317,646,2.0378548895899056,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,29,23
36,30036,BOX ELDER,103,221,2.145631067961165,9,0,9,0,26,0,0,2,7,0,0,0,0,0,0,9,8
37,30037,BOX ELDER,0,0,0.0,136,0,124,12,136,0,0,0,124,0,0,0,12,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1277,0,1353,-76,1543,0,0,1353,0,-103,24,3,0,0,0,266,0
39,30039,BOX ELDER,78,214,2.7435897435897436,153,19,0,134,166,19,0,0,0,0,0,3,131,0,0,9,4
40,30040,BOX ELDER,333,586,1.7597597597597598,304,43,21,240,376,41,2,0,21,63,91,28,58,0,0,43,29
41,30041,BOX ELDER,142,283,1.9929577464788732,381,233,0,148,408,233,0,0,0,13,0,25,110,0,0,17,10
42,30042,BOX ELDER,86,170,1.9767441860465116,81,0,0,81,95,0,0,0,0,3,0,0,78,0,0,8,6
43,30043,BOX ELDER,202,389,1.9257425742574257,89,0,2,87,125,0,0,0,2,0,44,43,0,0,0,21,15
44,30044,BOX ELDER,105,264,2.5142857142857142,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,10
45,30045,BOX ELDER,118,306,2.593220338983051,42,0,0,42,52,0,0,0,0,39,0,3,0,0,0,6,4
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,3,7,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,11,30,2.727272727272727,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,117,111,0,6,121,82,29,0,0,0,3,0,3,0,0,4,0
50,30050,BOX ELDER,4,11,2.75,289,1,54,234,787,1,0,13,41,35,145,50,4,0,0,498,0
51,30051,BOX ELDER,8,16,2.0,91,0,51,40,104,0,0,12,39,27,0,13,0,0,0,13,0
52,30052,BOX ELDER,67,128,1.9104477611940298,1860,0,221,1639,1902,0,0,221,0,0,0,25,1614,0,0,38,4
53,30053,BOX ELDER,291,539,1.852233676975945,1431,353,70,1008,1495,314,39,6,64,68,382,66,492,0,0,46,18
54,30054,BOX ELDER,159,415,2.610062893081761,682,56,20,606,725,13,43,19,1,98,247,79,182,0,0,29,14
55,30055,BOX ELDER,163,397,2.4355828220858897,245,0,1,244,279,0,0,1,0,3,225,0,16,0,0,21,13
56,30056,BOX ELDER,50,130,2.6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3
57,30057,BOX ELDER,68,175,2.573529411764706,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6
58,30058,BOX ELDER,0,0,0.0,85,0,85,0,106,0,0,85,0,0,0,0,0,0,0,21,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,337,997,2.9584569732937687,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,22,17
62,30062,BOX ELDER,215,611,2.841860465116279,16,2,0,14,52,2,0,0,0,0,0,0,14,0,0,21,15
63,30063,BOX ELDER,26,59,2.269230769230769,230,0,0,230,236,0,0,0,0,0,230,0,0,0,0,5,1
64,30064,BOX ELDER,265,785,2.9622641509433962,148,74,0,74,190,0,74,0,0,0,0,51,23,0,0,25,17
65,30065,BOX ELDER,308,676,2.1948051948051948,78,46,0,32,132,46,0,0,0,0,6,1,25,0,0,31,23
66,30066,BOX ELDER,180,332,1.8444444444444446,128,79,0,49,161,58,21,0,0,0,0,8,41,0,0,19,14
67,30067,BOX ELDER,127,299,2.354330708661417,138,93,0,45,168,93,0,0,0,3,0,1,41,0,0,17,13
68,30068,BOX ELDER,223,593,2.6591928251121075,45,0,1,44,79,0,0,0,1,0,0,25,19,0,0,19,15
69,30069,BOX ELDER,38,101,2.6578947368421053,23,0,0,23,27,0,0,0,0,0,0,0,23,0,0,3,1
70,30070,BOX ELDER,135,249,1.8444444444444446,25,0,0,25,43,0,0,0,0,8,0,1,16,0,0,10,8
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,96,245,2.5520833333333335,92,2,4,86,110,2,0,0,4,0,0,5,81,0,0,10,8
73,30073,BOX ELDER,4,12,3.0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,173,511,2.953757225433526,180,18,0,162,207,5,13,0,0,0,47,99,16,0,0,17,10
76,30076,BOX ELDER,114,336,2.9473684210526314,8,0,0,8,22,0,0,0,0,0,0,6,2,0,0,8,6
77,30077,BOX ELDER,75,224,2.986666666666667,833,0,39,794,871,0,0,39,0,1,179,605,9,0,0,27,11
78,30078,BOX ELDER,502,1095,2.181274900398406,193,108,2,83,280,73,35,0,2,1,0,11,71,0,0,50,37
79,30079,BOX ELDER,54,123,2.2777777777777777,377,172,0,205,394,67,105,0,0,16,66,100,23,0,0,12,5
80,30080,BOX ELDER,185,408,2.2054054054054055,293,114,0,179,325,32,82,0,0,24,136,0,19,0,0,19,13
81,30081,BOX ELDER,31,56,1.8064516129032258,176,0,0,176,192,0,0,0,0,0,66,0,110,0,0,11,5
82,30082,BOX ELDER,443,818,1.8465011286681716,420,124,12,284,501,57,67,4,8,51,18,74,141,0,0,49,32
83,30083,BOX ELDER,0,0,0.0,206,193,0,13,209,85,108,0,0,0,0,0,13,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,254,139,4,111,257,97,42,0,4,6,75,14,16,0,0,3,0
85,30085,BOX ELDER,55,155,2.8181818181818183,152,3,21,128,161,3,0,0,21,5,0,77,46,0,0,6,3
86,30086,BOX ELDER,1,3,3.0,74,74,0,0,74,48,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,4,11,2.75,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,89,249,2.797752808988764,325,273,11,41,337,3,270,0,11,0,0,0,41,0,0,9,3
90,30090,BOX ELDER,70,198,2.8285714285714287,924,656,20,248,945,567,89,20,0,179,60,0,9,0,0,17,4
91,30091,BOX ELDER,267,754,2.8239700374531833,162,0,4,158,202,0,0,0,4,131,0,2,25,0,0,23,17
92,30092,BOX ELDER,278,786,2.827338129496403,78,0,10,68,112,0,0,8,2,13,0,21,34,0,0,19,15
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,28,83,2.9642857142857144,11,0,10,1,15,0,0,0,10,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,327,977,2.9877675840978593,134,50,3,81,181,0,50,0,3,5,12,29,35,0,0,28,19
96,30096,BOX ELDER,325,916,2.8184615384615386,53,35,0,18,108,18,17,0,0,0,0,11,7,0,0,31,24
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,27,67,2.4814814814814814,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,595,1482,2.4907563025210084,123,15,11,97,218,2,13,0,11,5,20,26,46,0,13,46,36
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,295,736,2.4949152542372883,14,0,10,4,50,0,0,0,10,0,0,2,2,0,0,21,15
104,30104,BOX ELDER,89,220,2.4719101123595504,138,0,2,136,152,0,0,2,0,0,136,0,0,0,0,9,5
105,30105,BOX ELDER,37,86,2.324324324324324,10,6,0,4,16,0,6,0,0,0,0,0,4,0,0,3,3
106,30106,BOX ELDER,10,24,2.4,11,11,0,0,543,11,0,0,0,0,0,0,0,529,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,245,704,2.873469387755102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,15,0,0,15,15,0,0,0,0,0,15,0,0,0,0,0,0
110,30110,BOX ELDER,3,6,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,104,0,52,52,104,0,0,52,0,52,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,33,79,2.393939393939394,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1
114,30114,BOX ELDER,44,106,2.409090909090909,2,0,2,0,8,0,0,0,2,0,0,0,0,0,0,3,3
115,30115,BOX ELDER,0,0,0.0,169,65,52,52,170,65,0,52,0,52,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,45,0,45,0,45,0,0,45,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,27,63,2.3333333333333335,26,26,0,0,55,25,1,0,0,0,0,0,0,0,0,28,1
118,30118,BOX ELDER,5,14,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,103,349,3.3883495145631066,41,0,0,41,42,0,0,0,0,0,41,0,0,0,0,1,0
120,30120,BOX ELDER,31,72,2.3225806451612905,4,2,0,2,27,2,0,0,0,0,0,0,2,0,0,22,1
121,30121,BOX ELDER,63,149,2.365079365079365,4,0,2,2,21,0,0,0,2,0,0,0,2,0,10,4,3
122,30122,BOX ELDER,19,48,2.526315789473684,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,199,575,2.8894472361809047,2,0,0,2,15,0,0,0,0,0,0,0,2,0,0,8,5
125,30125,BOX ELDER,85,199,2.3411764705882354,81,0,0,81,94,0,0,0,0,16,65,0,0,0,0,8,5
126,30126,BOX ELDER,246,601,2.4430894308943087,10,0,9,1,43,0,0,7,2,0,0,1,0,0,0,18,15
127,30127,BOX ELDER,131,416,3.1755725190839694,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,9
128,30128,BOX ELDER,113,265,2.3451327433628317,13,0,11,2,23,0,0,0,11,0,0,0,2,0,0,6,4
129,30129,BOX ELDER,92,218,2.369565217391304,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,63,155,2.4603174603174605,1,0,1,0,13,0,0,1,0,0,0,0,0,0,0,7,5
131,30131,BOX ELDER,153,374,2.4444444444444446,3,0,2,1,14,0,0,2,0,0,0,0,1,0,0,6,5
132,30132,BOX ELDER,45,110,2.4444444444444446,5,1,4,0,155,1,0,4,0,0,0,0,0,144,0,3,3
133,30133,BOX ELDER,339,907,2.6755162241887906,7,0,0,7,37,0,0,0,0,3,0,0,4,0,0,17,13
134,30134,BOX ELDER,3,6,2.0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,9,20,2.2222222222222223,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,312,861,2.7596153846153846,46,10,10,26,76,10,0,0,10,11,0,0,15,0,0,17,13
137,30137,BOX ELDER,5,12,2.4,56,0,56,0,57,0,0,0,56,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,310,837,2.7,71,0,14,57,108,0,0,14,0,35,0,3,19,0,0,24,13
139,30139,BOX ELDER,159,487,3.0628930817610063,15,0,0,15,65,0,0,0,0,0,15,0,0,0,43,4,3
140,30140,BOX ELDER,4,9,2.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,77,182,2.3636363636363638,127,44,83,0,193,44,0,16,67,0,0,0,0,0,0,61,5
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,19,43,2.263157894736842,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,616,1972,3.2012987012987013,176,62,5,109,244,32,30,1,4,11,56,12,30,0,0,39,29
151,30151,BOX ELDER,45,144,3.2,26,0,26,0,30,0,0,26,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,4,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
