;TAZID,;CO_TAZID,CO_NAME,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ
20,30020,BOX ELDER,213,451,2.1173708920187795,135,14,72,49,166,14,0,70,2,0,0,0,49,0,0,17,14
21,30021,BOX ELDER,0,0,0.0,443,0,443,0,449,0,0,404,39,0,0,0,0,0,0,6,0
22,30022,BOX ELDER,3,8,2.6666666666666665,10,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0
23,30023,BOX ELDER,5,12,2.4,51,0,51,0,52,0,0,24,27,0,0,0,0,0,0,1,0
24,30024,BOX ELDER,186,516,2.774193548387097,2,0,0,2,20,0,0,0,0,0,0,1,1,0,0,10,8
25,30025,BOX ELDER,368,994,2.7010869565217392,155,7,2,146,217,7,0,0,2,1,121,20,4,0,0,34,28
26,30026,BOX ELDER,230,492,2.139130434782609,215,23,33,159,254,22,1,14,19,0,54,83,22,0,0,23,16
27,30027,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,30028,BOX ELDER,1,3,3.0,81,0,81,0,86,0,0,81,0,0,0,0,0,0,0,5,0
29,30029,BOX ELDER,298,788,2.6442953020134228,2,0,2,0,32,0,0,0,2,0,0,0,0,0,0,16,14
30,30030,BOX ELDER,352,605,1.71875,111,15,7,89,176,15,0,0,7,46,0,33,10,0,0,36,29
31,30031,BOX ELDER,280,546,1.95,245,77,83,85,287,5,72,83,0,44,0,0,41,0,0,24,18
32,30032,BOX ELDER,103,189,1.8349514563106797,2,0,2,0,23,0,0,0,2,0,0,0,0,0,0,11,10
33,30033,BOX ELDER,173,281,1.6242774566473988,15,0,14,1,43,0,0,0,14,1,0,0,0,0,0,15,13
34,30034,BOX ELDER,226,481,2.1283185840707963,22,2,15,5,57,2,0,15,0,5,0,0,0,0,0,19,16
35,30035,BOX ELDER,338,674,1.9940828402366864,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,28,24
36,30036,BOX ELDER,110,231,2.1,9,0,9,0,26,0,0,2,7,0,0,0,0,0,0,9,8
37,30037,BOX ELDER,0,0,0.0,134,0,122,12,134,0,0,0,122,0,0,0,12,0,0,0,0
38,30038,BOX ELDER,0,0,0.0,1310,0,1389,-79,1574,0,0,1389,0,-107,25,3,0,0,0,264,0
39,30039,BOX ELDER,84,224,2.6666666666666665,159,19,0,140,173,19,0,0,0,0,0,3,137,0,0,9,5
40,30040,BOX ELDER,355,612,1.723943661971831,314,45,21,248,388,43,2,0,21,65,94,29,60,0,0,43,31
41,30041,BOX ELDER,151,295,1.9536423841059603,396,242,0,154,423,242,0,0,0,13,0,26,115,0,0,17,10
42,30042,BOX ELDER,92,178,1.934782608695652,84,0,0,84,98,0,0,0,0,3,0,0,81,0,0,8,6
43,30043,BOX ELDER,216,406,1.8796296296296295,92,0,2,90,129,0,0,0,2,0,46,44,0,0,0,21,16
44,30044,BOX ELDER,112,276,2.4642857142857144,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,13,10
45,30045,BOX ELDER,126,319,2.5317460317460316,44,0,0,44,55,0,0,0,0,41,0,3,0,0,0,6,5
46,30046,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,30047,BOX ELDER,3,8,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,30048,BOX ELDER,11,31,2.8181818181818183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49,30049,BOX ELDER,0,0,0.0,120,114,0,6,124,85,29,0,0,0,3,0,3,0,0,4,0
50,30050,BOX ELDER,5,12,2.4,297,1,54,242,792,1,0,13,41,36,150,52,4,0,0,495,0
51,30051,BOX ELDER,8,16,2.0,92,0,51,41,105,0,0,12,39,28,0,13,0,0,0,13,0
52,30052,BOX ELDER,71,133,1.8732394366197183,1939,0,227,1712,1982,0,0,227,0,0,0,26,1686,0,0,38,5
53,30053,BOX ELDER,311,562,1.8070739549839228,1482,365,69,1048,1548,326,39,6,63,71,395,68,514,0,0,46,20
54,30054,BOX ELDER,170,433,2.5470588235294116,707,58,20,629,750,14,44,19,1,102,255,82,190,0,0,28,15
55,30055,BOX ELDER,174,414,2.3793103448275863,253,0,1,252,288,0,0,1,0,3,232,0,17,0,0,21,14
56,30056,BOX ELDER,54,136,2.5185185185185186,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,4
57,30057,BOX ELDER,72,182,2.5277777777777777,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,8,6
58,30058,BOX ELDER,0,0,0.0,87,0,87,0,108,0,0,87,0,0,0,0,0,0,0,21,0
59,30059,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,30060,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,30061,BOX ELDER,360,1041,2.8916666666666666,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,22,18
62,30062,BOX ELDER,229,638,2.7860262008733625,16,2,0,14,53,2,0,0,0,0,0,0,14,0,0,21,16
63,30063,BOX ELDER,28,62,2.2142857142857144,237,0,0,237,243,0,0,0,0,0,237,0,0,0,0,5,1
64,30064,BOX ELDER,283,819,2.893992932862191,152,75,0,77,194,0,75,0,0,0,0,53,24,0,0,24,18
65,30065,BOX ELDER,329,705,2.142857142857143,81,48,0,33,136,48,0,0,0,0,6,1,26,0,0,31,24
66,30066,BOX ELDER,193,346,1.7927461139896372,134,82,0,52,168,60,22,0,0,0,0,9,43,0,0,19,15
67,30067,BOX ELDER,135,313,2.3185185185185184,144,97,0,47,175,97,0,0,0,3,0,1,43,0,0,17,14
68,30068,BOX ELDER,238,618,2.596638655462185,47,0,1,46,82,0,0,0,1,0,0,26,20,0,0,19,16
69,30069,BOX ELDER,40,105,2.625,24,0,0,24,28,0,0,0,0,0,0,0,24,0,0,3,1
70,30070,BOX ELDER,144,260,1.8055555555555556,27,0,0,27,45,0,0,0,0,9,0,1,17,0,0,10,8
71,30071,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,30072,BOX ELDER,102,256,2.5098039215686274,95,2,4,89,113,2,0,0,4,0,0,5,84,0,0,10,8
73,30073,BOX ELDER,5,13,2.6,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
74,30074,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,30075,BOX ELDER,185,534,2.8864864864864863,187,18,0,169,214,5,13,0,0,0,49,103,17,0,0,17,10
76,30076,BOX ELDER,122,350,2.8688524590163933,9,0,0,9,23,0,0,0,0,0,0,7,2,0,0,8,6
77,30077,BOX ELDER,80,233,2.9125,862,0,40,822,900,0,0,40,0,1,185,626,10,0,0,26,12
78,30078,BOX ELDER,537,1143,2.1284916201117317,200,111,2,87,289,76,35,0,2,1,0,11,75,0,0,50,39
79,30079,BOX ELDER,57,128,2.245614035087719,389,177,0,212,407,70,107,0,0,16,68,104,24,0,0,12,6
80,30080,BOX ELDER,197,425,2.1573604060913705,301,116,0,185,334,33,83,0,0,25,140,0,20,0,0,19,14
81,30081,BOX ELDER,33,59,1.7878787878787878,183,0,0,183,200,0,0,0,0,0,68,0,115,0,0,11,6
82,30082,BOX ELDER,474,854,1.8016877637130801,434,128,11,295,518,59,69,4,7,53,18,77,147,0,0,49,35
83,30083,BOX ELDER,0,0,0.0,211,198,0,13,214,88,110,0,0,0,0,0,13,0,0,3,0
84,30084,BOX ELDER,0,0,0.0,263,144,4,115,266,101,43,0,4,6,78,14,17,0,0,3,0
85,30085,BOX ELDER,58,162,2.793103448275862,157,3,21,133,167,3,0,0,21,5,0,80,48,0,0,6,4
86,30086,BOX ELDER,1,3,3.0,75,75,0,0,75,49,26,0,0,0,0,0,0,0,0,0,0
87,30087,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,30088,BOX ELDER,5,12,2.4,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,0
89,30089,BOX ELDER,95,260,2.736842105263158,331,278,10,43,344,3,275,0,10,0,0,0,43,0,0,9,4
90,30090,BOX ELDER,75,206,2.7466666666666666,956,679,20,257,978,589,90,20,0,185,62,0,10,0,0,17,5
91,30091,BOX ELDER,286,787,2.7517482517482517,167,0,4,163,208,0,0,0,4,135,0,2,26,0,0,23,18
92,30092,BOX ELDER,297,820,2.760942760942761,81,0,11,70,116,0,0,9,2,13,0,22,35,0,0,19,16
93,30093,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,30094,BOX ELDER,30,87,2.9,10,0,9,1,14,0,0,0,9,1,0,0,0,0,0,3,1
95,30095,BOX ELDER,350,1020,2.914285714285714,138,51,3,84,186,0,51,0,3,5,13,30,36,0,0,27,21
96,30096,BOX ELDER,347,956,2.755043227665706,55,36,0,19,111,18,18,0,0,0,0,11,8,0,0,31,25
97,30097,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,30098,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,30099,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30100,BOX ELDER,29,69,2.3793103448275863,2,0,0,2,5,0,0,0,0,0,0,2,0,0,0,2,1
101,30101,BOX ELDER,635,1547,2.436220472440945,125,15,10,100,223,2,13,0,10,5,20,27,48,0,14,46,38
102,30102,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,30103,BOX ELDER,315,768,2.4380952380952383,13,0,9,4,50,0,0,0,9,0,0,2,2,0,0,21,16
104,30104,BOX ELDER,95,230,2.4210526315789473,142,0,2,140,157,0,0,2,0,0,140,0,0,0,0,9,6
105,30105,BOX ELDER,39,90,2.3076923076923075,10,6,0,4,16,0,6,0,0,0,0,0,4,0,0,3,3
106,30106,BOX ELDER,10,25,2.5,12,12,0,0,546,12,0,0,0,0,0,0,0,531,0,2,1
107,30107,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,30108,BOX ELDER,261,735,2.8160919540229883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
109,30109,BOX ELDER,0,0,0.0,16,0,0,16,16,0,0,0,0,0,16,0,0,0,0,0,0
110,30110,BOX ELDER,3,7,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,30111,BOX ELDER,0,0,0.0,108,0,54,54,108,0,0,54,0,54,0,0,0,0,0,0,0
112,30112,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,30113,BOX ELDER,36,82,2.2777777777777777,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,1
114,30114,BOX ELDER,47,111,2.3617021276595747,2,0,2,0,8,0,0,0,2,0,0,0,0,0,0,3,3
115,30115,BOX ELDER,0,0,0.0,176,68,54,54,177,68,0,54,0,54,0,0,0,0,0,1,0
116,30116,BOX ELDER,0,0,0.0,46,0,46,0,46,0,0,46,0,0,0,0,0,0,0,0,0
117,30117,BOX ELDER,29,66,2.2758620689655173,27,27,0,0,55,26,1,0,0,0,0,0,0,0,0,27,1
118,30118,BOX ELDER,6,14,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,30119,BOX ELDER,110,365,3.3181818181818183,43,0,0,43,44,0,0,0,0,0,43,0,0,0,0,1,0
120,30120,BOX ELDER,33,75,2.272727272727273,4,2,0,2,27,2,0,0,0,0,0,0,2,0,0,22,1
121,30121,BOX ELDER,68,155,2.2794117647058822,4,0,2,2,21,0,0,0,2,0,0,0,2,0,10,4,3
122,30122,BOX ELDER,21,50,2.380952380952381,2,0,2,0,5,0,0,2,0,0,0,0,0,0,0,2,1
123,30123,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,30124,BOX ELDER,212,600,2.830188679245283,2,0,0,2,16,0,0,0,0,0,0,0,2,0,0,8,6
125,30125,BOX ELDER,91,207,2.2747252747252746,83,0,0,83,97,0,0,0,0,16,67,0,0,0,0,8,6
126,30126,BOX ELDER,263,627,2.3840304182509504,10,0,9,1,44,0,0,7,2,0,0,1,0,0,0,18,16
127,30127,BOX ELDER,140,434,3.1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10,9
128,30128,BOX ELDER,120,277,2.308333333333333,12,0,10,2,23,0,0,0,10,0,0,0,2,0,0,6,5
129,30129,BOX ELDER,99,228,2.303030303030303,2,0,0,2,4,0,0,0,0,2,0,0,0,0,0,1,1
130,30130,BOX ELDER,68,162,2.3823529411764706,1,0,1,0,14,0,0,1,0,0,0,0,0,0,0,7,6
131,30131,BOX ELDER,164,391,2.3841463414634148,3,0,2,1,15,0,0,2,0,0,0,0,1,0,0,6,6
132,30132,BOX ELDER,48,115,2.3958333333333335,5,1,4,0,156,1,0,4,0,0,0,0,0,145,0,3,3
133,30133,BOX ELDER,362,946,2.613259668508287,7,0,0,7,38,0,0,0,0,3,0,0,4,0,0,17,14
134,30134,BOX ELDER,3,7,2.3333333333333335,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,0
135,30135,BOX ELDER,9,21,2.3333333333333335,7,0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0
136,30136,BOX ELDER,334,898,2.688622754491018,48,11,10,27,79,11,0,0,10,12,0,0,15,0,0,17,14
137,30137,BOX ELDER,6,13,2.1666666666666665,55,0,55,0,56,0,0,0,55,0,0,0,0,0,0,1,0
138,30138,BOX ELDER,331,873,2.6374622356495467,73,0,14,59,111,0,0,14,0,36,0,3,20,0,0,24,14
139,30139,BOX ELDER,170,508,2.988235294117647,16,0,0,16,68,0,0,0,0,0,16,0,0,0,45,4,3
140,30140,BOX ELDER,5,10,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
141,30141,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,30142,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,30143,BOX ELDER,83,190,2.289156626506024,128,46,82,0,195,46,0,16,66,0,0,0,0,0,0,61,6
144,30144,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,30145,BOX ELDER,21,44,2.0952380952380953,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
146,30146,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,30147,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,30148,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,30149,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30150,BOX ELDER,658,2058,3.127659574468085,181,63,5,113,251,33,30,1,4,12,57,12,32,0,0,39,31
151,30151,BOX ELDER,48,151,3.1458333333333335,27,0,27,0,31,0,0,27,0,0,0,0,0,0,0,3,1
152,30152,BOX ELDER,5,11,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,30153,BOX ELDER,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
